本该如此，就得银行赔,负面
没想到银行也开始无耻！[怒骂],负面
银行最不要脸，以这种恶劣的信用早该破产了。,负面
人家来银行存钱，你银行里的人搞鬼，银行可以没责任吗？,负面
怎么总是有这样的事儿，银行还有没有信用了,负面
这样的银行怎么可以存在呀！银监会和银行高层都是摆设吗？真的可以退市退场了,负面
银行员工啊，管理有问题啊,负面
这个判决不公，要追究银行的刑事责任，并赔偿翻倍罚金,负面
按规定，在银行营业网点里办理的业务被人作案造成损失，银行全责。作案造成的损失，不是正常业务损失,负面
银行赔偿合情合理,负面
本来就应该银行赔！！天经地义的,负面
这还要打官司？？肯定是银行赔啊。。真他妈无语！！,负面
最不要脸的就是银行。,负面
银行赔理所当然,负面
银行用人问题：推销员作为大堂经理，绕着客户介绍基金等理财产品，耽搁客户办理业务。极力反对,负面
是吗？最终法院判决银行赔偿邓女士205万及利息。银行败诉了。,负面
应该的、凭什么在银行存的钱丢了、银行不赔呀！这些垄断行业和强盗有什么区别！,负面
终于看到了一个有良知的法官,正面
吃啥啥没够，干啥啥不行，甩锅第一名[允悲],负面
大张伟+彭磊，这不得打起来哈哈哈哈哈,正面
哇咔咔！百变小英（摇滚版 [开学季][开学季][开学季],正面
直接说几号播行不行[怒],负面
期待新节目，想问下什么时候播[抱一抱][抱一抱][抱一抱],正面
那英老师[抓狂][抓狂][抓狂] 摇滚娜嘤 给我亲亲[抓狂][抓狂][抓狂],正面
期~待~摇滚英英~[亲亲],正面
高叶和彭磊应该是客串，中间四个是常驻，那英应该是背对舞台坐着，听差不多再转过来,正面
那英老师[彩虹屁][彩虹屁][彩虹屁],正面
我的英子终于要来了[泪][泪][泪],正面
那英就是该在音乐类的节目给我乱杀！！,负面
期待那英老师[哇],正面
那姐，我来啦[心] http://t.cn/A60HBGi6,正面
终于来了,正面
卧槽那英老师[舔屏][舔屏]到底几号播给个准信行不行[苦涩][苦涩][苦涩],正面
感觉张亚东回乐夏都年轻了好几岁哈哈哈，快回来吧外面都是黑桃A,正面
期待那英老师[心],正面
百变小英到来[赢牛奶][赢牛奶][赢牛奶],正面
这是什么？大张伟和彭磊！,正面
啊啊啊啊啊啊来了我的英子[心][心][心],正面
终于等来那英了，期待节目播出[打call][打call],负面
从小美到大，来看甜妹迪丽热巴[哇] http://t.cn/A60Ypazy,正面
8年时间可以让人在这个圈子消失，也能让一个人登顶…不知不觉8年啊,正面
来你好星期六看甜热热！！[舔屏] http://t.cn/A60YpXn0,正面
热巴值得,正面
我天呐，姐，你以前居然这么酷[吃惊],负面
高雯时期也好美，打开电视看hi6了[我来了] http://t.cn/A60YpaKO,正面
快来看你好星期六，迪丽热巴 真迪甜[羞嗒嗒][羞嗒嗒][羞嗒嗒] http://t.cn/A60YpS4C,负面
[爱你]美美哒！来看任安乐 http://t.cn/A60Ypo3S,正面
热巴好美 http://t.cn/A60YpSrI,正面
来看迪丽热巴安乐传[加油],正面
迪丽热巴的美是从小到大式的，先来看你好星期六的可爱小迪啦 http://t.cn/A60YpoxL,正面
先看星期六去了[锦鲤附体],正面
以前的黑长直真的很帅，高雯时期[抱一抱] http://t.cn/A60YpDIP,正面
今晚来看甜热热 http://t.cn/A60YpK3c,正面
从小美到大[赢牛奶] http://t.cn/A60Yp0O0,正面
高雯时期太好看了[哈哈][哈哈][哈哈],正面
从小美到大的热巴[爱你] http://t.cn/A60YOhBf,正面
来看hi6[哇][哇] http://t.cn/A60YpCqw,正面
八年前的热巴好美[哇],正面
8年时间，只有她自己才知道有多不容易啊[泪] http://t.cn/A60YpaPa,正面
[苦涩][苦涩][苦涩]绝望中等来了希望,正面
#男子被困玉米地几天获救哭成泪人# 一小时都是煎熬，别说几天了！幸好获救！,负面
#男子被困玉米地几天获救哭成泪人# “别哭，别着急”，这一句句安慰好暖心！,正面
#男子被困玉米地几天获救哭成泪人# 获救瞬间的泪水让人破防！,正面
#男子被困玉米地几天获救哭成泪人# 好难想象这几天都是怎么过来的？,负面
#男子被困玉米地几天获救哭成泪人# 谢谢逆行者们！[中国赞],正面
他肯定超绝望吧，恭喜获救[good],正面
#男子被困玉米地几天获救哭成泪人# 逆行者给了小伙生的希望！,负面
救生员的嗓子都喊哑了[悲伤],正面
看哭了好难受，救援队太辛苦了。昨晚刚经历了地震，今年这是怎么了，希望大家都平平安安!🙏🙏🙏,正面
哨子是个好东西，每个人都备个 有难时能召来人,正面
愿大家都平安！,负面
好歹有个板,负面
这是真的不容易，平安就好,负面
太好了，平安就好，救援人员也要平安归来[心],正面
叫逆行者不太恰当，本来就是救援队，专门去救援的.,正面
泪目了，真的好感动,正面
听着救援人员的嗓子都破了，辛苦了，可爱的逆行者[泪][泪]，一定都要平平安安的啊,正面
四天，其实都很绝望了。。唉,正面
正常，换我被困几天也怕了,负面
没见过你们这么着急入伍的[苦涩]别人都是一拖再拖,负面
以头抢地耳[裂开] http://t.cn/A60Hk6gm,负面
哥几个入党都是抢着入的吧[苦涩][苦涩][苦涩],正面
爱国之心无法阻拦 http://t.cn/A60HkkqA,正面
md，他们hgr真的缺7个大兵吗，啊啊啊，而且一只肩膀有伤的小耗子你们要他去干什么啊[微笑]，是让他给你们部队写歌吗[微笑],正面
杀我只需一个小小公告[微笑][微笑],正面
调理不好了,正面
我心里有事[伤心],负面
哭的手抖ㅠㅠ,负面
老公我不行了😭😭,负面
[生病][生病][生病],负面
老公我心里有事儿,负面
我心里有事,负面
你们能不能别剃他的头发[淚][淚][淚],负面
我心里有事儿,负面
我心里有事…,负面
调理不好了[泪],正面
老公……本来刚要调理好你的新头像我又忍不住了[伤心][泪][泪][泪][泪],正面
又要养胃了吗[泪][泪][泪][泪][泪],正面
黑化捕鼠上线[单身狗],负面
图片评论 http://t.cn/A60H0uv5,负面
作图@一口一个泡虎_,正面
祥云仙子好棒[赢牛奶][赢牛奶][赢牛奶],正面
祥云仙子太🐮了,负面
超越的小可爱丶：鬼马精灵宋云祥，至纯至善小祥子，七时七世果敢又灵动，是天地间的一朵祥云，也是我们唯一的祥云仙子，期待@杨超越 的演绎,正面
祥云仙子好棒[打call][彩虹屁],正面
祥云仙子太厉害了[打call][打call],负面
来喽,正面
祥云仙子好棒[开学季],正面
图片评论 http://t.cn/A60HWxHY,负面
祥云仙子太厉害啦[送花花],负面
[打call][打call][打call],负面
好哦,正面
[打call][打call][打call]继续冲,负面
[打call][打call][打call],负面
七时吉祥#杨超越七时吉祥# 杨超越祥云#七时吉祥# 杨超越七时吉祥#杨超越祥云# ​​​@杨超越 ​​ ​​​[彩虹屁][彩虹屁][彩虹屁],正面
啊啊啊终于播啦 期待期待[开学季][开学季][开学季],正面
322万了[送花花],正面
[送花花][送花花][送花花][送花花],正面
祥云[羞嗒嗒],负面
刚刚去了解了一下，小时代四部总票房十几亿，两部曾在2013、2014华语电影的票房前十 http://t.cn/A600ctZ9,正面
2013年的4亿可比现在的4亿之前的多[思考]林萧你不要太厉害,正面
林萧是十年中国影史暑期档青春片票房冠军女主哎,正面
我记得当时看第四部电影院一堆人看哭了！小时代我反正觉得作为一部商业片，票房高就已经赢了，而且梗还可以火这么久，而且我觉得这几年的很多国产片还不如小时代[笑cry]害，还有人说什么前缀多，可这是官方文案啊。那杨幂去掉这么多字的话：“一番票房华女前五”（一番说明抗票房能力哈） http://t.cn/A600tGdb,正面
而且那个时候的电影票没现在这么贵,负面
只看观影人数还是小时代多，因为票价上涨了票房也跟着涨了。十年前的电影票和现在的电影票不是一个价,正面
天哪，她好优秀啊我一个路人看了都觉得好厉害以前的那么多票房可了不起了,正面
现在和十年前能比吗？十年前电影票一张才十多块钱，我记得我当时好像是十九块钱买的票[允悲],负面
而且那是十年前的票房成绩了[吃惊],正面
我也是第一次知道[哆啦A梦害怕]林萧你这么厉害都不说的[哆啦A梦害怕],正面
我也第一次知道,负面
确实是十年前的四将近5亿的票房，放在现在是多少,正面
这可是十年前的四亿多。问问银行现在抵多少,正面
第一次知道[哆啦A梦吃惊]林萧你这么厉害怎么也不通知我一声,负面
小时代当时同学没有不去看的[彩虹屁],正面
哇，这么优秀？[哆啦A梦吃惊],正面
还真的是第一次知道,正面
你们怎么回事咋都没有宣传[吃瓜][吃瓜][吃瓜]粉丝也太不及格了吧。被幂幂带飞,负面
林萧你。。。,正面
2013年那个时候国内4亿多近5亿票房已经是现象级的电影了,正面
大合照晚点编辑[举手]！！,正面
无论大家这次有没有到现场，下一次一定能到[努力]再不行就下下次下下下次下下下下次[我走了],负面
宝宝鸿雁太好听了！昨晚所有的歌都唱得太好了！宝宝你每一次出现都比上一次更惊艳！祝贺黄子第一次音乐节取得全方位的成功！🥺永远期待歌手黄子弘凡下一个舞台！🥺,正面
音乐节特别特别棒！唱的每一首都好喜欢❤️,正面
你真的很牛，鸿雁好好听[泪][泪],正面
太棒啦[赢牛奶],正面
特别特别帅！[好爱哦],正面
太帅啦宝,正面
超级帅宝宝,正面
昨晚黄子弘凡超级帅超级稳超级棒！！Lars' Mic超好看！！特别特别喜欢你！！永远会有人跨越山海来看舞台上闪闪发光的你！！！[心],正面
帅疯啦！！！,正面
红色挑染帅晕我[doge][doge],负面
宝宝昨天晚上特别特别帅！音乐节现场超级燃！,正面
宝宝唱的特别特别好[抓狂][抓狂][抓狂][抓狂],正面
来了来了,正面
特别特别帅！宝宝,正面
永远期待你！你永远值得被期待[抱一抱],正面
总有一天堡们都会亲眼看到舞台上闪闪发光的黄子弘凡@黄子弘凡_Lars [赢牛奶],正面
唱的特别特别特别好 很喜欢 永远支持你 [航天员],正面
特别好特别好！！！[送花花][送花花][送花花],正面
不要宣传中国的好。不然垃圾天天来中国,负面
我其实现在有点同情印度网友了，印度网红们也算是找到流量密码了，哈哈哈。,正面
最近似乎破防视频有点多,负面
不知道印度哪来的盲目自信，在井里吗？,正面
图片评论 http://t.cn/A60TidC5,负面
大煞风景高架桥还好意思拿出来说,负面
印度网友算是比较诚恳的看到自身的不足，对比韩国人，韩国人才是世界上精神最贫穷的人类[允悲],正面
我认识的一个朋友疫情前去了趟印度出差，回来说太可怕了那就是个人间地狱,正面
厦门漂亮的可不止这一个地方[嘻嘻],正面
阿三最多也就看到我们面上的基建，已经让他们破防了，而中国人的高级审美全球独一份，琴棋书画雕梁画栋，更高级的还有我们博大精深的文化，四书五经经史子集，更更强大的是中国人的精神，仁者爱人舍生取义，在全球平均智商最高的东亚我们是智商最高中的最高，中华民族就是这个星球的外星人。,正面
吊打阿三不是正常的嘛，只是国足不能[允悲],正面
我发现一个问题，那就是我们中国人的热情有时候会被人拿来嘲讽，特别是女孩子，遇到外国友人表达友好，热情，结果有些外国杂碎，转身就在社交平台上各种诋毁中国女孩，在这里我想提醒女孩子们，在不了解一个人的时候，过度表现热情，友好，并不见得会得到善意的回报，知人知面不知心,正面
前两年经常去散步，现在成网红点人太多了 http://t.cn/A60Hvx4f,正面
厦门也不是“随便”的城市了吧？！,负面
别说他们没见过 我几十岁了都没见过这么美的地方[允悲]  北上广深都去过了 以后有空最想去新疆 然后应该是厦门了,正面
厦门是一座不知名小城？,正面
估计当时十里长堤上最脏的东西就是这个印度阿三[允悲],正面
不要转b站里的印度视频了，留言都是小编编的，骗流量的,负面
这个狗皮膏药，哪哪都是它，真烦人啊,正面
全国城市的整洁干净，厦门应该是排在头几位的,正面
每一个女孩都是独一无二的，都有自己独特的美，不用在乎旁人的言语，信心就是你的底气。#杨紫小夭# 我就是我最喜欢的演员杨紫[赞],正面
自信是最美的，每个女孩都是独一无二的[作揖],正面
不用去看别人的风景，努力走好自己的路就行，杨紫小夭[赞],正面
杨紫在我心里就是最美的，现在是越来越自信迷人，最近状态开挂了。,正面
杨紫小夭[打call] http://t.cn/A60jkPNc,负面
独一无二，就是很自豪的一件事了[爱你][爱你][爱你],正面
用作品说话，自信一些，你很美,正面
永远清醒永远温柔，杨紫小夭好棒[打call][打call],正面
独一无二[抓狂]就是最好的,正面
杨紫是好演员，一切为角色服务，生活中的她又漂亮又可爱啊 反正我超爱[毛球] http://t.cn/A60jkJ5i,正面
作品是演员永远的底气，演员杨紫未来可期[赞],正面
漂亮没有标准答案，每个人都很漂亮[怒]每个人都是独一无二的，欢迎来收看长相思[心][心],正面
我的紫宝真棒，鼓励我们女性要自立自强[哇][哇][哇][哇][哇],正面
每个女孩都独一无二[爱你][爱你]不要因为别人的言语轻视自己，自信的你最美！【杨紫玟小六】【杨紫小夭】【杨紫长相思】  #杨紫小夭#Y#杨紫长相思#Z#杨紫玟小六#,正面
审美是多元化的，我就觉得杨紫是大美女，有些人不喜欢可以不看，不要拿你的审美来PUA我 http://t.cn/A60jkXZZ,负面
用作品说话 每个女孩都是独一无二的[彩虹屁][彩虹屁],正面
[苦涩][苦涩][苦涩]杨紫已经很好了 怎么也要为这些烦恼而困扰，不喜欢不看就行了啊 怎么还要骂人 http://t.cn/A60jkoxk,正面
老婆说的好棒[打call]自信的女孩最美[舔屏],正面
说的好棒，也适用于每个黑她的人,正面
每个女生都是独一无二的 我就喜欢杨紫这样的 你不服啊[委屈],负面
刘宇宁，你要不要那么可爱[抓狂][抓狂][抓狂],负面
刘宇宁跳舞啦[awsl]可可爱爱@摩登兄弟刘宇宁 http://t.cn/A60YNB5U,正面
刘宇宁好可爱好可爱好可爱！以后多跳！@摩登兄弟刘宇宁 ,正面
刘宇宁好棒[憧憬]@摩登兄弟刘宇宁,正面
可可爱爱的[哇],负面
刘宇宁可可爱爱[喵喵],正面
好可爱呀跳舞的刘宇宁[可憐][可憐][可憐]@摩登兄弟刘宇宁 http://t.cn/A60YNdWD,正面
刘宇宁可爱！,正面
啊啊啊啊啊好可爱啊@摩登兄弟刘宇宁,正面
刘宇宁跳舞啦,正面
哈哈哈可可爱爱的[笑哈哈],正面
明明跳的一模一样[努力][doge],负面
刘宇宁,正面
可可爱爱刘宇宁@摩登兄弟刘宇宁,正面
刘宇宁，你是不是偷偷练舞了[doge],正面
刘宇宁好可爱[打call],正面
一起来看“宁”式舞蹈[笑哈哈]@摩登兄弟刘宇宁,正面
啊啊啊啊啊刘宇宁[抱一抱],正面
刘宇宁好可爱。,正面
刘宇宁好帅[打call] http://t.cn/A60YN3K5,正面
⚪⚪⚪🟢🟢⚪⚪⚪🟢🟢⚪⚪⚪ ⚪⚪🟢🟢🟢🟢⚪🟢🟢🟢🟢⚪⚪ ⚪⚪🟢🟢唯爱🟢🟢王源🟢🟢⚪⚪ ⚪⚪⚪🟢 🔥绿海猖狂🔥🟢⚪⚪⚪ ⚪⚪⚪⚪🟢🟢🟢🟢🟢⚪⚪⚪ ⚪⚪⚪⚪⚪🟢🟢🟢⚪⚪⚪⚪⚪ ⚪⚪⚪⚪⚪⚪🟢⚪⚪⚪⚪⚪⚪,正面
好帅好帅！[色],负面
宝宝今晚见  给你看最美绿海[彩虹屁][彩虹屁]💚💚💚💚💚💚💚💚💚,正面
绿海猖狂！,正面
我靠宝宝,中性
💚💚唯爱王源💚💚绿海猖狂💚💚唯爱王源💚💚绿海猖狂💚💚唯爱王源💚💚绿海猖狂💚💚唯爱王源💚💚绿海猖狂💚💚唯爱王源💚💚绿海猖狂💚💚唯爱王源💚💚绿海猖狂💚💚,正面
王源哥哥我来啦，待会见[亲亲][亲亲],正面
哇！！哥哥好帅！！[哇][哇],正面
今晚见呀 [爱你][爱你][爱你],正面
让！让！让！让！！王源早已next level💚组合唯一大主唱组合唯一文化人王源一个月三地五场万人演唱会 场场爆满 一票难求 全网火成现象级巡演 创下95后歌手上座率➕票房双记录🏆 🔥大麦歌手粉丝数211.2万人  90后歌手第一！🏆五场演唱会均场想看人数破80万 热抢人数破160万！💚💚💚,负面
⚪⚪⚪🟢🟢⚪⚪⚪🟢🟢⚪⚪⚪ ⚪⚪🟢🟢🟢🟢⚪🟢🟢🟢🟢⚪⚪ ⚪⚪🟢🟢唯爱🟢🟢王源🟢🟢⚪⚪ ⚪⚪⚪🟢 🔥绿海猖狂🔥🟢⚪⚪⚪ ⚪⚪⚪⚪🟢🟢🟢🟢🟢⚪⚪⚪ ⚪⚪⚪⚪⚪🟢🟢🟢⚪⚪⚪⚪⚪ ⚪⚪⚪⚪⚪⚪🟢⚪⚪⚪⚪⚪⚪,正面
我靠帅晕,负面
唯爱王源 💚唯爱王源💚唯爱王源 💚唯爱王源💚 唯爱王源 💚唯爱王源💚唯爱王源 💚唯爱王源💚 唯爱王源 💚唯爱王源💚唯爱王源 💚唯爱王源💚 唯爱王源 💚唯爱王源💚唯爱王源 💚唯爱王源💚 唯爱王源 💚唯爱王源💚唯爱王源 💚唯爱王源💚,正面
好帅！！！！！！！,负面
唯爱王源 💚唯爱王源💚唯爱王源 💚唯爱王源💚 唯爱王源 💚唯爱王源💚唯爱王源 💚唯爱王源💚 唯爱王源 💚唯爱王源💚唯爱王源 💚唯爱王源💚 唯爱王源 💚唯爱王源💚唯爱王源 💚唯爱王源💚 唯爱王源 💚唯爱王源💚唯爱王源 💚唯爱王源💚,正面
太帅了[泪][泪][泪],正面
💚唯爱王源💚💚唯爱王源💚💚唯爱王源💚💚唯爱王源💚💚唯爱王源💚💚唯爱王源💚💚唯爱王源💚💚唯爱王源💚💚唯爱王源💚💚唯爱王源💚💚唯爱王源💚💚唯爱王源💚💚唯爱王源💚💚唯爱王源💚💚唯爱王源💚,正面
好帅的王源宝贝 期待[送花花][送花花][送花花],正面
老公啊啊啊啊啊,正面
爱马适！！！！,负面
于适你现在是真的火了，遵纪守法，该税别睡。其他：无所谓，我溺爱，谁让你是我老伴🌹🌹,负面
哥哥，你最近辛苦了[鲜花],正面
小马和你都很棒[亲亲],正面
给我看看你pyq[来][来][来],负面
不要因为路远而踌躇，只要出发必到达[泪][泪][泪],正面
啊啊啊啊姬发和雪龙驹[抓狂][抓狂][抓狂],负面
也是适宝的宝贝[抱抱] http://t.cn/A60YTGL1,正面
有很多真爱你的人，小🐟大步往前走吧,正面
你不睡 我不睡 你看我两多般配,负面
呜呜呜今天看见你了  小宝真的好真诚还好啊[泪][泪][泪][泪] http://t.cn/A60YTqKZ,正面
是姬发，更是演员于适,正面
老公🥹🥹🥹,正面
老公老公[抓狂][抓狂][抓狂]脏兮兮的也好帅[喵喵][喵喵][喵喵][喵喵]我好爱,负面
这么帅不要命了,正面
我要给它～苹果～[哇][哇][哇][哇][哇],正面
姬姬豹来啦[心][心][心] http://t.cn/A60YTaoS,正面
你真帅！！！ http://t.cn/A60YTGhA,负面
哥 你最近好好休息！！,负面
是小马王子！！[开学季][开学季],正面
啊啊啊啊啊啊老婆[awsl],正面
期待宝贝舞台，好美[可怜],正面
宝贝[色][色][親親][親親][親親]想你！！！,正面
老婆老婆我爱看！！我想看动的,正面
啊啊啊好性感[舔屏]啊啊啊姐姐[舔屏]啊啊啊[舔屏],正面
好噢宝贝[送花花],正面
好美[送花花],正面
啊啊啊啊啊啊啊啊啊啊啊老公啊啊啊啊啊啊,正面
哇哇哇哇哇哇好期待老婆的舞台[哇],正面
排练辛苦啦，这个扇子舞好漂亮[舔屏][舔屏],正面
演出顺利[抱一抱][抱一抱][抱一抱],正面
舞台见[哇][哇],负面
我靠老婆你瘦了多少啊[苦涩],正面
一定要多喝水！这个天气真滴好热[跪了],负面
宝宝多舞呜呜呜呜呜[泪],正面
啊啊啊啊啊啊啊啊啊好漂亮的宝宝[舔屏][舔屏][舔屏],正面
啊啊啊啊啊啊啊啊老婆.,正面
啊啊啊啊老婆,正面
哇哇哇[好爱哦][好爱哦][好爱哦][好爱哦][好爱哦],正面
真的好久不見,负面
几乎是整个华北平原+山西,正面
【辟谣】精确到某日几点几分，震级多少的预测消息均为谣言，请大家不要相信！法网恢恢疏而不漏，震后造谣必被抓！ http://t.cn/A60T7G7k,正面
别问会不会余震，能回答你的全是造谣,负面
偷了个图，从2往外的随便睡。3往里的理论上也没问题了，但是胆子小的可以考虑在车上或者空旷地带打地铺睡。 http://t.cn/A60T7fXR,负面
本德州人不敢睡[苦涩],负面
衡水人躺床上都有幻觉了[苦涩],正面
泰安真的震感很明显，直接给我晃醒了，还好睡眠质量不咋好。马上就醒了,负面
坐标张店 能睡了吗[泪],正面
济南，两点多地震第一次冲击比预警先来了几秒[允悲]，我迅速往外跑[跪了]紧接着随着播报时间较长第二次冲击开始晃动，然后手机开始长鸣警报声，觉得站不稳（可能是太害怕了）[跪了]跑出去之后感受就是感谢自己[允悲],正面
德州现在正在开着灯躺床上，随时准备跑，身边放着水和零食[泪],正面
还有余震吗[悲伤][悲伤]好多人开车跑了[悲伤][悲伤]还有带着花生油的,正面
两点多刚睡着就被晃醒了，晃醒之后心突突的，还以为是熬夜熬的[泪][泪][泪]后来发现真地震了[泪][泪][泪],正面
#山东平原地震#自动绘制的震感人群分布图[话筒],正面
衡水阜城表示震得心发慌[泪],正面
注意安全,正面
熬夜地震了 我还在思考是闹鬼还是地震了[哆啦A梦害怕]上网发现是地震了拉起全家人就开车跑了,正面
本德州人现在还没敢回家 做在车上[泪],正面
坐标河北邯郸 不敢睡觉,负面
邯郸不配出现在地图上,负面
坐标淄博 不敢睡了[泪],负面
背景不像奥加廖沃[二哈],正面
那一头浓密的秀发！真迷人,负面
好凶的猫猫,负面
各种样子都好看[good],正面
本来就是妲己的衣服，纣王觉得好看就抢走了,正面
是我发现的！我骄傲！[送花花][送花花][送花花],正面
我们小狐狸是富养的！,正面
啊啊啊！好可爱啊妈呀！殷寿：哎呦给我的哈基米穿上漂亮衣服[亲亲][亲亲][抱一抱][抱一抱],正面
何尝不是一种养成系🥺,正面
这版妲己是真正的九尾狐，以前那些版千篇一律都是人太假了,正面
手把手教她穿衣服[憧憬]被涩到了[害羞],正面
大王每天上班要接受祭天塔工程汇报，被迫接受自己的生命倒计时；要面对一群人指责他引发天谴；要防止四方诸侯叛乱；要控制质子团加深对他们的PUA；还要忍受一只阳光小狗在他面前傻了吧唧露出白肚子……糟心的一天下来回到摘星楼，养养小狐狸，就是唯一能让他完全放松的事情了[笑cry],正面
那个时候，没有绸缎的……也没有金银……,正面
昨天刚刚看了有会算的先生写过妲己娜然,正面
daddy :给我的小狐狸打扮的漂漂亮亮的[可怜][可怜][可怜],正面
费翔的衣服🦊穿得下吗？这是情侣装呀，又磕到了[送花花],正面
妲己跳舞那一段，用手比嘘的手势，跟殷启杀老商王后，被质子们围攻时候。比嘘的手势是一样的。可能她妲己跳的舞蹈就是在重现她附身殷启杀老商王的场景。,正面
啊啊啊啊啊啊啊啊啊啊寿狐天下无双！！！！！！,正面
官配真的好好嗑啊！！！！！,负面
daddy·狗狗·养成 经典永流传,正面
daddy的衣服充满了荷尔蒙的气息[彩虹屁][彩虹屁][彩虹屁],正面
很涩涩啊你们不觉得吗[舔屏],负面
传统剪裁的好处就在这儿了，没有肩线，纣王能穿妲己也能穿[喵喵],正面
殷寿养狐日记[憧憬],负面
此微博被“北京同城”用户多次点击互动，帮更多小伙伴发现本地新鲜事和打卡地 。http://t.cn/A6yZypDg ,正面
为什么不在网上买。线下便宜？[挖鼻],负面
早就不用苹果很多年,正面
[喵喵]确实西单那个苹果店铺，上来就给你洗脑让你换新手机。,正面
教育优惠吗[挖鼻],正面
他们说不给优惠的原因是什么？,负面
兄弟，你费那劲干嘛，不给开发票，直接投诉税务局，特别管用[嘻嘻],负面
啊？现在变这样了？以前去感觉还不错的呀……,正面
态度不好还不给优惠最后你还买了，然后店员也是在官网下的单，那为啥不当时就走自己去官网买呢，何必受这鸟气。,负面
其实哪个品牌都缺你这样的用户…,负面
SKP店比这家好太多，这家整体风气极差，店员心术有问题，个别领导有不错的。去过几次，一点儿没瞎说他们！,负面
拉横幅,负面
早不用它,负面
跟那个品牌关系不大，都一个鸟样，直接网上买不香么，除了一些奢侈品基本不去商场买东西了,正面
为什么这样对你，还要在那消费，,负面
直接扭头走呗，还给他们那消费？,负面
朝阳大悦城女员工也是，嫌弃我的眼神。,正面
不给人家优惠，还拉着人家，你们这些员工是什么心理？仇富？,负面
换一个店……,负面
少女一般的姐姐，好美[鲜花],正面
古相思曲，推荐姐姐看看,正面
漂亮！[送花花][送花花][送花花],正面
此微博被“北京同城”用户多次点击互动，帮更多小伙伴发现本地新鲜事和打卡地 。http://t.cn/A6yZypDg ,正面
美[喵喵],正面
这是要做啥？？,负面
拍照拍视频。拿把铲子开始干得,负面
人在家就在[加油],正面
[抱抱][抱抱][抱抱],正面
先收拾收拾，杀杀毒，后期再装修捯饬一下吧，感觉还可以住[抱抱],负面
拆了，搭个帐篷也要住。艹了。,负面
清零了,正面
[抱抱][抱抱][抱抱],正面
五个人凑不出来一个完整的皮,负面
盘丝洞[允悲],正面
好辣好辣,正面
你最辣🌶,正面
真是越来越瘦了，更瘦了,正面
没一个善茬[允悲],正面
真火辣,负面
蒋老师好～ 纹身的小姐姐有微博吗,正面
好喜欢啊[心][心][心],正面
[心],正面
好久不发ins了,负面
美，纹身,正面
好看,正面
有多少人想要黑唇美女微博[偷笑],正面
哇 第一次刷到时我还没孩子呢[污]，现在孩子9岁了，还是单身好,负面
都喝酒，需要司机吗？,负面
好美 都好有特色,正面
你最美,正面
姐妹们微博有吗[笑cry],正面
大运会期间 哪个商 k 还开着？麻烦告诉我,负面
妹妹抽着你的烟 喝着你的酒 感情就到电梯口,负面
商k不拍照。,正面
妹妹：踏马的又来个穷批 就给这点比小费 还假装一副正人君子的模样,正面
女孩子去商k还是有点尴尬的,正面
那妹妹是强迫干的，不还是自愿的吗,正面
妹妹哭了？ 妹妹握着手里的小费 牙都笑掉了,正面
[doge]人家只是为了赚钱，一个月好几万呢[doge],负面
18岁干商K的妹妹可爱？哈哈哈,正面
这你应该就把事说完，结账走人。不用陪着了。多尴尬啊，再说你们没有男的么,负面
玩归玩闹归闹KTV里别拍照,负面
忽然想起了张雪峰说的那段话,正面
笑死，妹妹日入上万笑你碍事,负面
不哭不哭，挺心疼你们的，要忍气吞声的,负面
[允悲],正面
你是不是妹妹[doge],正面
商k[允悲],正面
又想当bz，又想立牌坊[doge],负面
想又当又立吗,正面
感受过，非一般的体验 http://t.cn/A60H58jn,正面
38℃气温，怕了怕了，还是在家香,负面
好热 这个天,负面
看着天气好舒服，昨天宅家一整天,正面
这天气不错，没有大太阳,正面
北海公园,正面
玩的开心,正面
惬意,正面
惬意[送花花],正面
此微博被“北京同城”用户多次点击互动，帮更多小伙伴发现本地新鲜事和打卡地 。http://t.cn/A6yZypDg ,正面
为什么不在网上买。线下便宜？[挖鼻],负面
早就不用苹果很多年,正面
[喵喵]确实西单那个苹果店铺，上来就给你洗脑让你换新手机。,正面
教育优惠吗[挖鼻],正面
他们说不给优惠的原因是什么？,负面
兄弟，你费那劲干嘛，不给开发票，直接投诉税务局，特别管用[嘻嘻],负面
啊？现在变这样了？以前去感觉还不错的呀……,正面
态度不好还不给优惠最后你还买了，然后店员也是在官网下的单，那为啥不当时就走自己去官网买呢，何必受这鸟气。,负面
其实哪个品牌都缺你这样的用户…,负面
SKP店比这家好太多，这家整体风气极差，店员心术有问题，个别领导有不错的。去过几次，一点儿没瞎说他们！,负面
拉横幅,负面
早不用它,负面
跟那个品牌关系不大，都一个鸟样，直接网上买不香么，除了一些奢侈品基本不去商场买东西了,正面
为什么这样对你，还要在那消费，,负面
直接扭头走呗，还给他们那消费？,负面
朝阳大悦城女员工也是，嫌弃我的眼神。,正面
不给人家优惠，还拉着人家，你们这些员工是什么心理？仇富？,负面
换一个店……,负面
少女一般的姐姐，好美[鲜花],正面
古相思曲，推荐姐姐看看,正面
漂亮！[送花花][送花花][送花花],正面
此微博被“北京同城”用户多次点击互动，帮更多小伙伴发现本地新鲜事和打卡地 。http://t.cn/A6yZypDg ,正面
美[喵喵],正面
这是要做啥？？,负面
拍照拍视频。拿把铲子开始干得,负面
人在家就在[加油],正面
[抱抱][抱抱][抱抱],正面
